# Segments csv created Sun Mar  5 10:54:31 2017
# num_ytids=22160, num_segs=22160, num_unique_labels=527, num_positive_labels=52882
index,YTID,start_seconds,end_seconds,positive_labels,private,unavailable,views,likes,rating,comments
19218,qHgo4wvBgiw,480.0,490.0,"/m/07qc9xj,/m/09x0r",False,False,152649,312,0.0,21
19219,qHpKSXWluAo,30.0,40.0,"/m/07rgt08,/m/09x0r",False,True,0,0,0.0,0
19220,qHtJmVcgF4Y,280.0,290.0,"/m/01s0ps,/m/05148p4,/m/05r5c",False,False,296283,1922,0.0,85
19221,qHutGIIGtbM,140.0,150.0,"/m/015lz1,/m/01lyv,/m/04rlf",False,False,0,0,0.0,0
19222,qI-Ji4gtBPM,190.0,200.0,"/m/04rlf,/m/06by7,/m/0dl5d,/m/0l14gg",False,False,419259,936,0.0,191
19223,qIL5wSF-jII,30.0,40.0,"/m/01y3hg,/m/046dlr,/m/09x0r",False,False,65247,129,0.0,0
19224,qIxpfaeZ-zs,380.0,390.0,"/m/015lz1,/m/0164x2,/m/04rlf,/m/06j64v",False,False,947624,2318,0.0,318
19225,qIy2jUpLw_M,30.0,40.0,"/m/03vt0,/m/09xqv",False,False,100355,169,0.0,91
19226,qJUx5v8L63w,30.0,40.0,"/m/06xkwv,/m/07rgkc5",False,False,5894,49,0.0,5
19227,qKCSgybBqS4,60.0,70.0,"/m/02c8p,/m/09x0r,/t/dd00126",False,False,25425,108,0.0,18
19228,qKPWcM49YAQ,220.0,230.0,"/m/01jt3m,/m/0838f",False,False,44102,66,0.0,17
19229,qKS1OkpSmH4,120.0,130.0,"/m/01lsmm,/m/09x0r,/t/dd00125",False,False,28350,97,0.0,2
19230,qKWGayK1F3Y,80.0,90.0,"/m/04rlf,/m/0gg8l",False,False,362391,2924,0.0,187
19231,qKXhSGaudtk,150.0,160.0,"/m/02w4v,/m/04rlf,/m/0jtg0",False,False,505177,2499,0.0,129
19232,qKnousfZNI8,290.0,300.0,"/m/01d380,/m/07k1x,/m/0_ksk",False,False,75949,30,0.0,8
19233,qKzH6pRfzoU,250.0,260.0,"/m/0283d,/m/04rlf",False,False,2747903,20934,0.0,1900
19234,qL14sfSWR-M,70.0,80.0,"/m/01j3sz,/m/04rlf,/m/07p6fty,/m/07rkbfh,/m/09x0r",False,False,33286,29,0.0,6
19235,qL45Jqj57iw,350.0,360.0,"/m/07s12q4,/m/09x0r",False,False,14126,56,0.0,14
19236,qLXjHd_aLVg,50.0,60.0,/m/02rtxlg,False,False,339408,3111,0.0,239
19237,qLaob2knjJY,50.0,60.0,"/m/02bk07,/m/04rlf,/m/074ft,/m/0z9c",False,False,522887,1810,0.0,42
19238,qLd4y2RoQ3U,14.0,24.0,/m/025_jnm,False,True,0,0,0.0,0
19239,qLdM6hG_2wc,0.0,10.0,"/m/011k_j,/m/04rlf,/m/0l14gg",False,False,139430,808,0.0,77
19240,qLkyPEej884,30.0,40.0,/m/07qwyj0,False,True,0,0,0.0,0
19241,qLn1SCHbHXU,250.0,260.0,"/m/04rlf,/m/05r5wn,/m/09x0r",False,False,0,0,0.0,0
19242,qM87YLq8G8U,100.0,110.0,"/m/019jd,/m/06q74",False,False,15206,121,0.0,25
19243,qM8F6ECriRc,50.0,60.0,"/m/015lz1,/m/02w4v,/m/04rlf",False,False,569700,2168,0.0,56
19244,qMA5TimeIuI,60.0,70.0,/m/03l9g,False,False,27154,0,0.0,0
19245,qMCLu70HSCg,80.0,90.0,"/m/04rlf,/m/074ft,/m/0g293",False,True,0,0,0.0,0
19246,qMIw_izlLis,450.0,460.0,"/m/019jd,/m/06q74",False,False,48120,241,0.0,20
19247,qMNbqEZd0bs,30.0,40.0,/m/06hps,False,False,42027,143,0.0,176
19248,qMd2DTyF9EE,30.0,40.0,"/m/01lyv,/m/04rlf,/m/04szw,/m/07y_7,/m/0gg8l",False,False,117983,279,0.0,0
19249,qMfUjwlKKH0,11.0,21.0,"/m/0239kh,/m/0l14md",False,False,14203,0,0.0,0
19250,qMmTLIYjik0,230.0,240.0,"/m/09x0r,/m/0dl9sf8,/t/dd00125",False,True,0,0,0.0,0
19251,qMz7zq4mMRA,30.0,40.0,"/m/07yv9,/m/0gvgw0",False,False,110011,74,0.0,10
19252,qN3aVL1VvPA,70.0,80.0,/m/04229,False,False,146483,45,0.0,56
19253,qNMNRAbIDoU,460.0,470.0,"/m/07plz5l,/m/09x0r",False,False,27772,58,0.0,17
19254,qNaBj5cNMng,30.0,40.0,"/m/04rlf,/m/0l156b",False,False,45845,233,0.0,38
19255,qNuqsDgyJjE,50.0,60.0,/m/01lsmm,False,False,34063,221,0.0,0
19256,qOJXMlrhNNI,0.0,10.0,"/m/04rlf,/m/0790c",False,False,12000,15,0.0,3
19257,qOSdHmfwLF4,40.0,50.0,"/m/01b_21,/m/04rlf,/m/05fw6t",False,False,44659,122,0.0,0
19258,qOvIESa32JA,0.0,10.0,/m/0brhx,False,False,381606,8273,0.0,844
19259,qPJjYWF6zNg,30.0,40.0,"/m/04rlf,/m/07qwdck,/m/09x0r",False,False,67844,86,0.0,14
19260,qPp2onMDFrI,10.0,20.0,"/m/01hsr_,/m/09x0r",False,True,0,0,0.0,0
19261,qQ4XR5tnDdg,40.0,50.0,"/m/07rrlb6,/m/09x0r,/m/0j6m2",False,False,62961,113,0.0,22
19262,qQXDD_qpblY,240.0,250.0,"/m/01g50p,/m/06d_3,/m/07jdr,/m/07rwm0c,/t/dd00048",False,False,11381,135,0.0,12
19263,qQftDhgC51A,90.0,100.0,/m/02_41,False,False,24532,34,0.0,6
19264,qQpYLHEnu28,30.0,40.0,"/m/09x0r,/t/dd00067",False,False,497684,850,0.0,273
19265,qQvFxArQnxw,110.0,120.0,"/m/04rlf,/m/09x0r,/t/dd00121",False,False,117668,281,0.0,0
19266,qQvZN9De6jk,0.0,10.0,"/m/01rd7k,/m/025rv6n,/m/07svc2k",False,False,62669,399,0.0,37
19267,qR0K0mmm6R4,40.0,50.0,"/m/03lty,/m/04rlf",False,False,7686778,37482,0.0,3200
19268,qR0VgbTKyTQ,370.0,380.0,"/m/07qv_d5,/m/07yv9,/m/09x0r",False,False,205661,1722,0.0,271
19269,qRLRLp-KTFs,30.0,40.0,"/m/02bxd,/m/04rlf",False,False,50614,140,0.0,4
19270,qRgefptkDeo,30.0,40.0,/m/0mkg,False,False,25900,72,0.0,13
19271,qRuo3D5-bJg,40.0,50.0,"/m/04rlf,/m/07r4wb8,/m/09x0r",False,False,18971,47,0.0,12
19272,qS-Mjo7RXVc,350.0,360.0,/m/02pjr4,False,False,105174,470,0.0,84
19273,qSAL2OnQdA0,300.0,310.0,"/m/02p01q,/m/07pdjhy",False,False,111641,999,0.0,33
19274,qSSf5SGGAc4,20.0,30.0,"/m/014yck,/m/0k5j",False,False,61970,6,0.0,1
19275,qSXLtCGwa1g,490.0,500.0,"/m/04rlf,/m/07q7njn",False,True,0,0,0.0,0
19276,qScYFWGGrU0,26.0,36.0,"/m/07r_80w,/m/09d5_",False,False,12105,4,0.0,0
19277,qSdPcsulqe4,200.0,210.0,"/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092",False,False,11112,7,0.0,0
19278,qSiNeKXt1po,70.0,80.0,"/m/012xff,/m/0dv5r",False,False,3159,7,0.0,1
19279,qSsPwWlWVG8,20.0,30.0,"/m/025rv6n,/m/07st89h,/m/09b5t",False,False,140437,102,0.0,29
19280,qTSC3vaKuhY,0.0,10.0,"/m/015jpf,/m/09x0r,/t/dd00125",False,False,36633,254,0.0,52
19281,qT_dYTeR8h8,4.0,14.0,/m/01w250,False,False,128032,1067,0.0,25
19282,qTcXxVOM4B0,30.0,40.0,"/m/04rlf,/m/06bxc",False,False,5015330,32469,0.0,2100
19283,qTe2SHAFf4s,170.0,180.0,"/m/028ght,/m/09x0r",False,False,409616,1170,0.0,67
19284,qU5hBNOV0zA,30.0,40.0,"/m/04rlf,/t/dd00033",False,False,0,0,0.0,0
19285,qUCQ3K7S4Lk,70.0,80.0,"/m/0155w,/m/0342h,/m/04rlf,/m/04szw,/m/06w87,/m/0fx80y",False,False,199936,224,0.0,0
19286,qUWYzx7pBSw,40.0,50.0,"/m/04rlf,/t/dd00036",False,False,93616,232,0.0,6
19287,qUWePOf_EbA,30.0,40.0,"/m/04rlf,/m/07s72n,/m/08cyft",False,False,7398,35,0.0,2
19288,qUrTCnXaxcA,20.0,30.0,"/m/01v1d8,/m/04rlf",False,False,463561,193,0.0,92
19289,qUxAXJk7POk,290.0,300.0,"/m/04rlf,/m/0l14qv",False,False,511916,1605,0.0,43
19290,qV_VxEAXXDU,220.0,230.0,"/m/0395lw,/m/0l14qv",False,False,41233,219,0.0,25
19291,qVdEXsguW9M,120.0,130.0,"/m/0130jx,/m/02jz0l,/m/0838f",False,False,76623,265,0.0,103
19292,qVfIADlOBvA,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv",False,False,0,0,0.0,0
19293,qVgnzJuGDBE,30.0,40.0,"/m/03_d0,/m/04rlf",False,False,244852,909,0.0,30
19294,qVil6ly7XGE,60.0,70.0,/m/0242l,False,True,0,0,0.0,0
19295,qVyPub0cE4g,170.0,180.0,"/m/07qsvvw,/m/09x0r",False,False,276678,595,0.0,163
19296,qW5-hZGGx9U,120.0,130.0,"/m/01b_21,/m/09x0r",False,True,0,0,0.0,0
19297,qW8zo5ib1nQ,530.0,540.0,"/m/01d380,/m/07k1x,/m/0_ksk",False,False,266682,1798,0.0,207
19298,qWIzktitdjc,10.0,20.0,/m/07r4gkf,False,False,40190,122,0.0,4
19299,qWMDJU7atI0,70.0,80.0,"/m/01bns_,/m/0d8_n",False,False,127450,2520,0.0,86
19300,qWNT-fZJQc8,0.0,10.0,"/m/01jg02,/m/01jg1z,/m/07pt_g0",False,True,0,0,0.0,0
19301,qWNanl8o-mM,30.0,40.0,"/m/07q0yl5,/m/09x0r",False,False,26689,49,0.0,0
19302,qWQzVtxx2Ts,150.0,160.0,"/m/04rlf,/m/06_fw",False,False,148741,206,0.0,50
19303,qWtGOflwoLU,250.0,260.0,"/m/04rlf,/m/09x0r,/m/0chx_",False,False,83256,0,0.0,5
19304,qWzlkwoP-dY,40.0,50.0,"/m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr,/t/dd00048",False,False,4705,17,0.0,0
19305,qX0R91UYSt0,30.0,40.0,"/m/04rlf,/m/07rrh0c",False,False,59320,98,0.0,9
19306,qX72dpjX82I,370.0,380.0,"/m/07pxg6y,/m/09x0r,/t/dd00125",False,False,36461,445,0.0,62
19307,qX9nqHZRA-w,150.0,160.0,"/m/09x0r,/m/0k65p,/m/0ytgt,/t/dd00125",False,False,43549,310,0.0,0
19308,qXQFjSAS56Q,30.0,40.0,/m/07pn_8q,False,False,7244,46,0.0,4
19309,qXSG2uq2tNw,170.0,180.0,"/m/015lz1,/m/03_d0,/m/04rlf,/m/04szw,/m/05r5wn,/m/07xzm",False,False,16434,65,0.0,8
19310,qXf3sSzl9eY,6.0,16.0,"/m/07pjwq1,/m/09x0r",False,False,0,0,0.0,0
19311,qYZo8SyvCzU,210.0,220.0,"/m/07hvw1,/m/07yv9,/m/09x0r,/m/0cmf2,/m/0k5j,/t/dd00129",False,False,26484,205,0.0,19
19312,qY_T4zhWvA8,20.0,30.0,"/m/07r_80w,/m/09d5_",False,False,4835,10,0.0,3
19313,qZnusNShMOY,250.0,260.0,"/m/07pqn27,/m/07qwdck,/m/09x0r",False,False,4095,1,0.0,2
19314,qZva2pwH-FE,80.0,90.0,"/m/01g50p,/m/04zmvq,/m/06d_3,/m/07jdr,/m/07rjwbb",False,False,9395,24,0.0,2
19315,q_ClDJNpFV8,60.0,70.0,"/m/04rlf,/m/0790c",False,True,0,0,0.0,0
19316,q_o1hV7pQQM,90.0,100.0,"/m/04rlf,/m/07s8j8t",False,True,0,0,0.0,0
19317,q_rPTSzG_xE,30.0,40.0,/m/07phxs1,False,False,712196,2384,0.0,473
19318,qaIsM3kGehQ,50.0,60.0,"/m/01x3z,/m/07qjznl",False,False,37477,56,0.0,7
19319,qaiCiL2Jg04,60.0,70.0,/m/0dl83,False,False,28857,89,0.0,22
19320,qaiTVxEpeJM,70.0,80.0,"/m/03q5_w,/m/09x0r",False,True,0,0,0.0,0
19321,qb8dYOgk2Mc,40.0,50.0,"/m/07pp_mv,/m/09x0r",False,False,42359,361,0.0,57
19322,qbB90L2LbfA,30.0,40.0,"/m/02qldy,/m/04rlf,/m/09x0r",False,False,1911,13,0.0,0
19323,qbP_mDdzdPg,100.0,110.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp",False,False,60535,16,0.0,7
19324,qbTHXkBKQTY,150.0,160.0,/m/01g90h,False,False,20377,67,0.0,2
19325,qbauxPBxcZc,30.0,40.0,"/m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr",False,False,146558,580,0.0,57
19326,qbo29vWPZOg,80.0,90.0,/m/0dq0md,False,False,5538050,19899,0.0,1800
19327,qc_Ax-M4P3I,10.0,20.0,/m/02c8p,False,True,0,0,0.0,0
19328,qceCcKvtGrk,240.0,250.0,"/m/01g50p,/m/04zmvq,/m/06d_3,/m/07jdr,/m/07rwm0c",False,False,12236,75,0.0,13
19329,qcjzfHmQvxg,20.0,30.0,"/m/085jw,/m/0l14j_",False,False,190396,0,0.0,0
19330,qcrnfJJEAws,470.0,480.0,/m/0l14t7,False,False,0,0,0.0,0
19331,qcv_uPjPZxY,200.0,210.0,"/m/011k_j,/m/04rlf",False,True,0,0,0.0,0
19332,qd7Kzh5toYE,180.0,190.0,"/m/09x0r,/m/0dv3j",False,True,0,0,0.0,0
19333,qeO_1asH87o,10.0,20.0,"/m/04rlf,/t/dd00033",False,False,303351,1394,0.0,0
19334,qeQpV3bohdo,330.0,340.0,"/m/04rlf,/m/07qyrcz,/m/0c1dj",False,False,189046,549,0.0,95
19335,qeR2P_zuU_Y,210.0,220.0,"/m/04rlf,/m/07szfh9",False,False,75634,892,0.0,126
19336,qeoYWM1uYPI,40.0,50.0,"/m/02lkt,/m/04rlf,/m/0cfdd,/m/0l14qv",False,False,243649,1495,0.0,220
19337,qeuMJ_YYZ-c,30.0,40.0,"/m/04rmv,/m/09x0r",False,False,18740,51,0.0,29
19338,qfURLw_RjMY,170.0,180.0,"/m/07yv9,/m/09x0r,/t/dd00065",False,False,21344,37,0.0,16
19339,qfVIeq7s6tw,460.0,470.0,"/m/02bxd,/m/04rlf",False,False,77909,644,0.0,71
19340,qfwTbBprDVU,60.0,70.0,"/m/0164x2,/m/06j6l",False,False,1036476,7424,0.0,340
19341,qfx6yf8pux4,0.0,6.0,/m/07phxs1,False,False,2015184,7143,0.0,220
19342,qgE1chZAAGY,400.0,410.0,/m/068zj,False,False,115554,134,0.0,17
19343,qgeaoW55Pks,10.0,20.0,/m/025td0t,False,False,127345894,864196,0.0,32000
19344,qgmivsTvSXw,380.0,390.0,/m/03w41f,False,False,10244,32,0.0,6
19345,qgq-iUPy93E,10.0,20.0,/m/06hps,False,False,49003,496,0.0,93
19346,qh-4EDX4agQ,140.0,150.0,"/m/085jw,/m/0l14l2",False,False,54218,475,0.0,26
19347,qh0fFx2hz2k,180.0,190.0,"/m/04rlf,/m/07pxg6y,/m/09x0r",False,False,47218,229,0.0,62
19348,qh24d7WmPbw,30.0,40.0,"/m/01jg02,/m/07p_0gm",False,True,0,0,0.0,0
19349,qh7OdZUZTOY,160.0,170.0,"/m/01h3n,/m/03vt0,/m/0h2mp",False,False,76557,159,0.0,7
19350,qhQE_wDz_Dc,40.0,50.0,"/m/01g50p,/m/06d_3,/m/07jdr,/t/dd00048",False,False,30852,102,0.0,6
19351,qhZc3dyqyeI,30.0,40.0,"/m/04rlf,/m/06rqw",False,False,161310,900,0.0,0
19352,qhf3gTeYZ_M,570.0,580.0,"/m/01v_m0,/m/0hdsk",False,False,7071,27,0.0,13
19353,qhmQIdyPp4Y,470.0,480.0,"/m/09x0r,/m/0fx9l,/t/dd00125",False,False,103130,571,0.0,210
19354,qhsK5XzhyoM,0.0,10.0,"/m/0242l,/m/04brg2",False,True,0,0,0.0,0
19355,qi2beczTbwg,100.0,110.0,"/m/04rlf,/m/0gg8l",False,False,388406,373,0.0,79
19356,qiPKWD2Q3kE,110.0,120.0,"/m/018w8,/m/04rlf,/m/09x0r,/t/dd00128",False,False,309654,709,0.0,85
19357,qiTjd9aXJkg,420.0,430.0,"/m/02p01q,/m/07pdjhy,/m/083vt",False,True,0,0,0.0,0
19358,qj5EUKfbk3A,30.0,40.0,"/m/07yv9,/m/0k4j,/t/dd00066,/t/dd00130",False,False,32668,44,0.0,60
19359,qj7cBYHJgis,21.0,31.0,"/m/04rlf,/m/09x0r,/t/dd00018",False,False,241782,410,0.0,74
19360,qjH068GOmQ4,130.0,140.0,"/m/0283d,/m/02lkt,/m/04rlf,/m/07s72n",False,False,1533657,7060,0.0,727
19361,qjJ41iwU9LY,130.0,140.0,"/m/02w4v,/m/04rlf",False,False,394067,2058,0.0,87
19362,qjVzAwTHq3c,260.0,270.0,/m/07plct2,False,False,5062,14,0.0,7
19363,qjl7-zxkTx8,30.0,40.0,/m/02mfyn,False,False,16739,23,0.0,7
19364,qk2FYQw_pmo,160.0,170.0,"/m/01h8n0,/m/09x0r",False,False,242766,498,0.0,3
19365,qkRCU-Ly70Y,260.0,270.0,"/m/081rb,/m/09x0r",False,False,50069,240,0.0,15
19366,qkT1a6TECYM,30.0,40.0,"/m/07rgkc5,/m/096m7z,/m/0chx_",False,False,14417,80,0.0,25
19367,qknDM3pcoD0,140.0,150.0,"/m/015lz1,/m/04rlf,/m/05rwpb",False,False,6305146,12937,0.0,822
19368,qkyrLkNyj9Y,220.0,230.0,/m/02fxyj,False,False,34158,548,0.0,121
19369,qlH9XG3Gbmo,0.0,10.0,"/m/09x0r,/t/dd00002",False,False,132183,163,0.0,369
19370,qlYhPNw7OiU,30.0,40.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk",False,False,67597,156,0.0,115
19371,qlklggFvAZs,30.0,40.0,"/m/0145m,/m/04rlf,/m/06cqb",False,False,8565034,43117,0.0,2200
19372,qlqJF5yPmUc,60.0,70.0,"/m/01sm1g,/m/0l14md",False,False,3341,4,0.0,0
19373,qmAxWs6i0zs,90.0,100.0,"/m/04rlf,/m/07qqyl4,/m/09x0r",False,False,162554,670,0.0,497
19374,qmOLtTGvsbM,20.0,30.0,/m/07sbbz2,False,False,120130779,501987,0.0,18000
19375,qmR9O2oZCWc,50.0,60.0,"/m/03m5k,/m/0d8_n",False,False,53786,157,0.0,31
19376,qmV-LAFfNCY,30.0,40.0,/m/01s0vc,False,False,28688,70,0.0,8
19377,qm_57JQLFjw,290.0,300.0,"/m/09x0r,/m/0k65p,/m/0ytgt",False,False,214810,1699,0.0,0
19378,qmkBNvQEHRw,30.0,40.0,"/m/04rlf,/m/07qnq_y,/m/09x0r",False,True,0,0,0.0,0
19379,qnW8T-9whAk,110.0,120.0,"/m/0326g,/m/04rlf,/t/dd00128",False,False,79618,37,0.0,7
19380,qnbmD_wa-iM,30.0,40.0,/m/01x3z,False,False,73207,0,0.0,13
19381,qo1-C_4kBQo,140.0,150.0,"/m/04rlf,/t/dd00031",False,True,0,0,0.0,0
19382,qogFRsecYSw,90.0,100.0,"/m/03cl9h,/m/07r04,/m/07yv9,/t/dd00128",False,False,70341,0,0.0,5
19383,qogx_DBi50E,30.0,40.0,"/m/04cvmfc,/m/0bt9lr,/m/0jbk",False,False,2331707,7118,0.0,313
19384,qoqNwg7MAb0,30.0,40.0,"/m/07pqn27,/m/09x0r",False,False,5012,99,0.0,20
19385,qp4Ubx7WOAQ,0.0,10.0,"/m/018vs,/m/02sgy,/m/0342h,/m/03lty,/m/04rlf,/m/04szw,/m/07pc8lb,/m/0fx80y",False,False,45253,265,0.0,61
19386,qp5IlCXSrU8,10.0,20.0,"/m/015lz1,/m/04rlf,/m/074ft,/m/07brj",False,False,24939,59,0.0,29
19387,qp68fEMcAgM,310.0,320.0,"/m/01d380,/m/07k1x,/m/0_ksk",False,False,150333,1863,0.0,244
19388,qpGTwFADjek,30.0,40.0,/m/027m70_,False,False,114816,213,0.0,22
19389,qpN3Aqrr8mg,140.0,150.0,"/m/04rlf,/m/05fw6t,/m/05r5wn",False,False,16935,14,0.0,0
19390,qpOs6i2X_0I,30.0,40.0,"/m/07swgks,/m/09x0r",False,False,46837,39,0.0,16
19391,qpVLafAN8Dk,20.0,30.0,"/m/01j3sz,/m/07r660_",False,True,0,0,0.0,0
19392,qpYjBoelWT4,30.0,40.0,"/m/04s8yn,/m/07r5c2p,/m/0jbk",False,False,30360,55,0.0,17
19393,qpbHsLleMo8,0.0,10.0,"/m/04rlf,/m/07q6cd_,/t/dd00126",False,False,7287,22,0.0,0
19394,qphzdzbKB8w,30.0,40.0,"/m/04s8yn,/m/07r5c2p,/m/09x0r",False,False,41000,40,0.0,22
19395,qpwjSTEaswI,90.0,100.0,"/m/02lkt,/m/04rlf,/m/064t9,/m/07p78v5,/m/07s72n",False,False,29227,490,0.0,58
19396,qpyd-DlH5Zw,330.0,340.0,"/m/03fwl,/m/068hy,/m/07bgp,/m/09x0r,/m/0bt9lr,/m/0jbk",False,False,324254,0,0.0,0
19397,qqMCiiZOaIA,40.0,50.0,"/m/032s66,/m/0_1c",False,True,0,0,0.0,0
19398,qqbQ_oKmflM,30.0,40.0,"/m/04rlf,/m/09x0r,/m/0brhx",False,False,929086,14100,0.0,742
19399,qqvt3ra8hZk,60.0,70.0,"/m/0jb2l,/m/0ngt1",False,True,0,0,0.0,0
19400,qr7Z_1WM8pg,30.0,40.0,"/m/032s66,/m/073cg4",False,False,76781,428,0.0,40
19401,qrTHj6ZLjuw,60.0,70.0,"/m/04rlf,/m/0m0jc",False,False,1500230,2875,0.0,291
19402,qrkIVsYuX4E,30.0,40.0,"/m/09x0r,/t/dd00018",False,False,444656,1543,0.0,366
19403,qrzNABqN420,30.0,40.0,"/m/05r6t,/m/05w3f,/m/06by7,/m/074ft,/m/0dl5d",False,False,1494712,12717,0.0,659
19404,qs7Ni4jPr0w,30.0,40.0,"/m/01z5f,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00125",False,False,2924762,13381,0.0,1400
19405,qsKjgZ9mA2Q,30.0,40.0,"/m/04rlf,/m/07pyf11",False,False,37801,104,0.0,76
19406,qsQ_mRrqrTs,0.0,10.0,/m/03p19w,False,False,11284,58,0.0,25
19407,qsS8l9cSXXs,580.0,590.0,"/m/01kcd,/m/01wy6,/m/07gql",False,True,0,0,0.0,0
19408,qt-rFuXGCyY,270.0,280.0,"/m/015lz1,/m/028sqc",False,True,0,0,0.0,0
19409,qtMYTzJ7R8E,90.0,100.0,"/m/01hsr_,/m/09x0r",False,True,0,0,0.0,0
19410,qtNTHnXOQew,40.0,50.0,"/m/02lkt,/m/03qtwd,/m/04rlf,/m/07rwj3x,/m/07sr1lc",False,False,25651,115,0.0,19
19411,qtkoSFDjrgM,170.0,180.0,"/m/04rlf,/t/dd00033",False,True,0,0,0.0,0
19412,qu1Oz1kBoRA,180.0,190.0,"/m/02yds9,/m/09x0r",False,False,44562,335,0.0,124
19413,qu4_HQoObdQ,230.0,240.0,"/m/04rlf,/m/0790c,/t/dd00129",False,False,67930,599,0.0,127
19414,quLqEu4mUOU,160.0,170.0,"/m/04rlf,/m/05r6t",False,False,2445231,9880,0.0,1600
19415,quh5tbkyQss,320.0,330.0,/m/07qfgpx,False,True,0,0,0.0,0
19416,qutPvh6TFd8,30.0,40.0,"/m/03m5k,/m/0d8_n",False,False,84442,431,0.0,88
19417,qv5C6SwuOwk,0.0,4.0,/m/07qcx4z,False,False,26257,11,0.0,1
19418,qvOP_q727u0,30.0,40.0,/m/01h82_,False,False,215757,261,0.0,26
19419,qvOdAaqot4Q,19.0,29.0,/m/02mfyn,False,False,30605,15,0.0,6
19420,qvQ32kGdov0,260.0,270.0,"/m/09x0r,/m/0gy1t2s",False,False,10948,26,0.0,0
19421,qvQADmDpncI,0.0,9.0,"/m/01jg02,/m/01jg1z",False,False,27166,57,0.0,9
19422,qvViFgfqmOE,10.0,20.0,"/m/04k94,/m/07r5v4s",False,False,43317,110,0.0,49
19423,qwJAut9r0Kk,0.0,10.0,/m/0939n_,False,False,2837,5,0.0,0
19424,qwQiOhqWeXs,40.0,50.0,/m/0c2wf,False,False,23306,101,0.0,79
19425,qw_f1bDdNhU,0.0,10.0,/m/07n_g,False,False,10790,0,0.0,0
19426,qwbc1rWv0xs,310.0,320.0,/m/0mbct,False,False,13599,90,0.0,4
19427,qwirJuALyC4,40.0,50.0,/m/0k65p,False,False,14565,36,0.0,0
19428,qwlKkrMj7CQ,50.0,60.0,"/m/01d380,/m/07k1x,/m/0_ksk",False,True,0,0,0.0,0
19429,qwmcAKJ_Cew,5.0,15.0,/m/02mfyn,False,False,28139,72,0.0,12
19430,qwo0e0XC-UM,430.0,440.0,"/m/06xkwv,/m/07rcgpl",False,False,20280,16,0.0,7
19431,qwz7oLASJqg,10.0,20.0,"/m/0y4f8,/m/0z9c",False,False,72606,520,0.0,40
19432,qxLdv8u_Ujw,0.0,5.0,/t/dd00134,False,False,30357,26,0.0,9
19433,qxMTR2wU9F0,170.0,180.0,"/m/03k3r,/m/0ch8v,/m/0jbk",False,False,1505548,967,0.0,29
19434,qxWVr67g6yY,200.0,210.0,"/m/015lz1,/m/03qtwd,/m/04rlf,/m/064t9,/m/07pws3f",False,False,7066,104,0.0,14
19435,qxeNFkBub5g,200.0,210.0,"/m/015lz1,/m/0342h,/m/04rlf,/m/04szw,/m/07xzm",False,False,1981509,0,0.0,560
19436,qxkDfyczXu8,190.0,200.0,"/m/09x0r,/m/0llzx",False,False,121916,240,0.0,25
19437,qy2iW5z2v9o,30.0,40.0,"/m/04rlf,/m/05fw6t",False,True,0,0,0.0,0
19438,qyCea2TuUV4,100.0,110.0,"/m/018j2,/m/01lyv,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y",False,False,284215,2254,0.0,95
19439,qyJOnlp_C1Y,30.0,40.0,/m/01j4z9,False,False,707530,1315,0.0,172
19440,qyJf7xmFWfs,100.0,110.0,"/m/01j3sz,/m/07s04w4,/m/09x0r,/t/dd00126",False,False,669755,1887,0.0,415
19441,qyNPOCSy0ek,30.0,40.0,"/m/01h82_,/m/09x0r",False,False,105996,365,0.0,60
19442,qyT42nX_Ors,0.0,10.0,/m/02z32qm,False,False,124299,180,0.0,4
19443,qyTbTbMDl-I,120.0,130.0,"/m/01jt3m,/m/0838f",False,True,0,0,0.0,0
19444,qyU-emd7GU8,530.0,540.0,"/m/01v_m0,/m/0hdsk",False,False,3783,17,0.0,3
19445,qyd_wSO361Q,25.0,35.0,/t/dd00018,False,False,200288,116,0.0,19
19446,qyxKgC7B9PQ,30.0,40.0,/m/03w41f,False,False,17767,37,0.0,2
19447,qz-7dEyYYDI,30.0,40.0,"/m/04rlf,/m/07q4ntr,/m/09x0r",False,False,97144,3416,0.0,185
19448,qzYRtoITqvA,60.0,70.0,"/m/01s0vc,/m/09x0r",False,False,20974,22,0.0,3
19449,qz_68HJEnLM,30.0,40.0,/m/04fq5q,False,False,14349,10,0.0,3
19450,qzjuZSvSo3Q,200.0,210.0,"/m/024dl,/m/09x0r",False,False,137206,284,0.0,62
19451,qzr2TcOo0oE,250.0,260.0,/m/024dl,False,False,53063,66,0.0,6
19452,qzwn9UewNms,50.0,60.0,"/m/04rlf,/m/0jtg0",False,True,0,0,0.0,0
19453,r-btllT6g4k,430.0,440.0,"/m/01h8n0,/m/09x0r",False,True,0,0,0.0,0
